"Description","JSON"
"Tenda AC9 v15.03.2.21 was discovered to contain a buffer overflow via the time parameter in the saveparentcontrolinfo function.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""buffer overflow"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Tenda AC9"", ""VERSION"": ""v15.03.2.21"", ""COMPONENT"": ""saveparentcontrolinfo function""}"
"Tenda AC9 v15.03.2.21 was discovered to contain multiple stack overflows via the NPTR, V12, V10 and V11 parameter in the Formsetqosband function.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""stack overflows"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Tenda AC9"", ""VERSION"": ""v15.03.2.21"", ""COMPONENT"": ""Formsetqosband function""}"
"Tenda AC9 v15.03.2.21 was discovered to contain a stack overflow via the urls parameter in the saveparentcontrolinfo function.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""stack overflow"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Tenda AC9"", ""VERSION"": ""v15.03.2.21"", ""COMPONENT"": ""saveparentcontrolinfo function""}"
"Tenda AC9 v15.03.2.21 was discovered to contain a stack overflow via the firewallen parameter in the SetFirewallCfg function.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""stack overflow"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Tenda AC9"", ""VERSION"": ""v15.03.2.21"", ""COMPONENT"": ""SetFirewallCfg function""}"
"Tenda AC9 v15.03.2.21 was discovered to contain a stack overflow via the list parameter in the SetStaticRoutecfg function.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""stack overflow"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Tenda AC9"", ""VERSION"": ""v15.03.2.21"", ""COMPONENT"": ""SetStaticRoutecfg function""}"
"Tenda AC9 v15.03.2.21 was discovered to contain a stack overflow via the list parameter in the SetVirtualServerCfg function.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""stack overflow"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Tenda AC9"", ""VERSION"": ""v15.03.2.21"", ""COMPONENT"": ""SetVirtualServerCfg function""}"
"Tenda AC9 v15.03.2.21 was discovered to contain a stack overflow via the list parameter in the SetIpMacBind function.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""stack overflow"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Tenda AC9"", ""VERSION"": ""v15.03.2.21"", ""COMPONENT"": ""SetIpMacBind function""}"
"Tenda AC9 v15.03.2.21 was discovered to contain a stack overflow via the ntpserver parameter in the SetSysTimeCfg function.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""stack overflow"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Tenda AC9"", ""VERSION"": ""v15.03.2.21"", ""COMPONENT"": ""SetSysTimeCfg function""}"
"Memory corruption in kernel due to improper input validation while processing ION commands in Snapdragon Auto, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Wearables","{""ROOTCAUSE"": ""improper input validation"", ""WEAKNESS"": ""memory corruption"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Snapdragon Auto, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Wearables"", ""VERSION"": ""nan"", ""COMPONENT"": ""kernel""}"
"A heap out-of-bounds memory write exists in FFMPEG since version 5.1. The size calculation in `build_open_gop_key_points()` goes through all entries in the loop and adds `sc->ctts_data[i].count` to `sc->sample_offsets_count`. This can lead to an integer overflow resulting in a small allocation with `av_calloc()`. An attacker can cause remote code execution via a malicious mp4 file. We recommend upgrading past commit c953baa084607dd1d84c3bfcce3cf6a87c3e6e05","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": [""integer overflow"", ""heap out-of-bounds memory write""], ""IMPACT"": ""remote code execution"", ""VECTOR"": ""malicious mp4 file"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""FFMPEG"", ""VERSION"": ""since version 5.1"", ""COMPONENT"": ""build_open_gop_key_points()""}"
"Memory corruption due to untrusted pointer dereference in kernel in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile","{""ROOTCAUSE"": ""untrusted pointer dereference"", ""WEAKNESS"": ""memory corruption"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile"", ""VERSION"": ""nan"", ""COMPONENT"": ""kernel""}"
"Memory corruption in MODEM UIM due to usage of out of range pointer offset while decoding command from card in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables","{""ROOTCAUSE"": ""out of range pointer offset"", ""WEAKNESS"": ""memory corruption"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables"", ""VERSION"": ""nan"", ""COMPONENT"": ""MODEM UIM""}"
"Memory corruption in Modem due to usage of Out-of-range pointer offset in UIM","{""ROOTCAUSE"": ""out-of-range pointer offset"", ""WEAKNESS"": ""memory corruption"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""nan"", ""VERSION"": ""nan"", ""COMPONENT"": ""Modem UIM""}"
"Memory corruption in display due to time-of-check time-of-use race condition during map or unmap in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wearables","{""ROOTCAUSE"": ""time-of-check time-of-use race condition"", ""WEAKNESS"": ""memory corruption"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wearables"", ""VERSION"": ""nan"", ""COMPONENT"": ""display""}"
"Memory corruption in i2c buses due to improper input validation while reading address configuration from i2c driver in Snapdragon Mobile, Snapdragon Wearables","{""ROOTCAUSE"": ""improper input validation"", ""WEAKNESS"": ""memory corruption"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Snapdragon Mobile, Snapdragon Wearables"", ""VERSION"": ""nan"", ""COMPONENT"": ""i2c buses""}"
"Memory corruption in SPI buses due to improper input validation while reading address configuration from spi buses in Snapdragon Mobile, Snapdragon Wearables","{""ROOTCAUSE"": ""improper input validation"", ""WEAKNESS"": ""memory corruption"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Snapdragon Mobile, Snapdragon Wearables"", ""VERSION"": ""nan"", ""COMPONENT"": ""SPI buses""}"
"Memory corruption in modem due to use of out of range pointer offset while processing qmi msg","{""ROOTCAUSE"": ""out of range pointer offset"", ""WEAKNESS"": ""memory corruption"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""nan"", ""VERSION"": ""nan"", ""COMPONENT"": ""modem""}"
"Memory corruption in display driver due to incorrect type casting while accessing the fence structure fields","{""ROOTCAUSE"": ""incorrect type casting"", ""WEAKNESS"": ""memory corruption"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""nan"", ""VERSION"": ""nan"", ""COMPONENT"": ""display driver""}"
"Memory corruption in Multimedia Framework due to unsafe access to the data members","{""ROOTCAUSE"": ""unsafe access to the data members"", ""WEAKNESS"": ""memory corruption"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""nan"", ""VERSION"": ""nan"", ""COMPONENT"": ""Multimedia Framework""}"
"Memory Corruption in modem due to improper length check while copying into memory in Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Voice & Music","{""ROOTCAUSE"": ""improper length check"", ""WEAKNESS"": ""memory corruption"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Voice & Music"", ""VERSION"": ""nan"", ""COMPONENT"": ""modem""}"
"A Stack-based Buffer Overflow Vulnerability in Autodesk 3ds Max 2022, 2021, and 2020 may lead to code execution through the lack of proper validation of the length of user-supplied data prior to copying it to a fixed-length stack-based buffer when parsing ActionScript Byte Code files. This vulnerability may allow arbitrary code execution on affected installations of Autodesk 3ds Max.","{""ROOTCAUSE"": ""lack of proper validation of the length of user-supplied data"", ""WEAKNESS"": ""stack-based buffer overflow"", ""IMPACT"": ""code execution"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Autodesk 3ds Max"", ""VERSION"": ""2022, 2021, and 2020"", ""COMPONENT"": ""nan""}"
"A Memory Corruption Vulnerability in Autodesk TrueView 2022 and 2021 may lead to remote code execution through maliciously crafted DWG files.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""memory corruption"", ""IMPACT"": ""remote code execution"", ""VECTOR"": ""maliciously crafted DWG files"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Autodesk TrueView"", ""VERSION"": ""2022 and 2021"", ""COMPONENT"": ""nan""}"
"Omron CX-Position (versions 2.5.3 and prior) is vulnerable to memory corruption while processing a specific project file, which may allow an attacker to execute arbitrary code.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""memory corruption"", ""IMPACT"": ""arbitrary code execution"", ""VECTOR"": ""specific project file"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Omron CX-Position"", ""VERSION"": ""2.5.3 and prior"", ""COMPONENT"": ""nan""}"
"Use after free in Omnibox in Google Chrome prior to 104.0.5112.79 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.","{""ROOTCAUSE"": ""use after free"", ""WEAKNESS"": ""heap corruption"", ""IMPACT"": ""nan"", ""VECTOR"": ""crafted HTML page"", ""ATTACKER"": ""remote attacker"", ""PRODUCT"": ""Google Chrome"", ""VERSION"": ""prior to 104.0.5112.79"", ""COMPONENT"": ""Omnibox""}"
"Use after free in Safe Browsing in Google Chrome prior to 104.0.5112.79 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.","{""ROOTCAUSE"": ""use after free"", ""WEAKNESS"": ""heap corruption"", ""IMPACT"": ""nan"", ""VECTOR"": ""crafted HTML page"", ""ATTACKER"": ""remote attacker"", ""PRODUCT"": ""Google Chrome"", ""VERSION"": ""prior to 104.0.5112.79"", ""COMPONENT"": ""Safe Browsing""}"
"Use after free in Managed devices API in Google Chrome prior to 104.0.5112.79 allowed a remote attacker who convinced a user to enable a specific Enterprise policy to potentially exploit heap corruption via a crafted HTML page.","{""ROOTCAUSE"": ""use after free"", ""WEAKNESS"": ""heap corruption"", ""IMPACT"": ""nan"", ""VECTOR"": ""crafted HTML page"", ""ATTACKER"": ""remote attacker"", ""PRODUCT"": ""Google Chrome"", ""VERSION"": ""prior to 104.0.5112.79"", ""COMPONENT"": ""Managed devices API""}"
"Use after free in Tab Strip in Google Chrome on Chrome OS prior to 104.0.5112.79 allowed a remote attacker who convinced a user to engage in specific user interactions to potentially exploit heap corruption via specific UI interactions.","{""ROOTCAUSE"": ""use after free"", ""WEAKNESS"": ""heap corruption"", ""IMPACT"": ""nan"", ""VECTOR"": ""specific UI interactions"", ""ATTACKER"": ""remote attacker"", ""PRODUCT"": ""Google Chrome on Chrome OS"", ""VERSION"": ""prior to 104.0.5112.79"", ""COMPONENT"": ""Tab Strip""}"
"Use after free in Overview Mode in Google Chrome on Chrome OS prior to 104.0.5112.79 allowed a remote attacker who convinced a user to engage in specific user interactions to potentially exploit heap corruption via specific UI interactions.","{""ROOTCAUSE"": ""use after free"", ""WEAKNESS"": ""heap corruption"", ""IMPACT"": ""nan"", ""VECTOR"": ""specific UI interactions"", ""ATTACKER"": ""remote attacker"", ""PRODUCT"": ""Google Chrome on Chrome OS"", ""VERSION"": ""prior to 104.0.5112.79"", ""COMPONENT"": ""Overview Mode""}"
"Use after free in Nearby Share in Google Chrome on Chrome OS prior to 104.0.5112.79 allowed a remote attacker who convinced a user to engage in specific user interactions to potentially exploit heap corruption via specific UI interactions.","{""ROOTCAUSE"": ""use after free"", ""WEAKNESS"": ""heap corruption"", ""IMPACT"": ""nan"", ""VECTOR"": ""specific UI interactions"", ""ATTACKER"": ""remote attacker"", ""PRODUCT"": ""Google Chrome on Chrome OS"", ""VERSION"": ""prior to 104.0.5112.79"", ""COMPONENT"": ""Nearby Share""}"
"Null pointer dereference vulnerability in parser_irot function in libsimba library prior to SMR Apr-2022 Release 1 allows out of bounds write by remote attacker.","{""ROOTCAUSE"": ""null pointer dereference"", ""WEAKNESS"": ""out of bounds write"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""remote attacker"", ""PRODUCT"": ""libsimba library"", ""VERSION"": ""prior to SMR Apr-2022 Release 1"", ""COMPONENT"": ""parser_irot function""}"
"Null pointer dereference vulnerability in parser_auxC function in libsimba library prior to SMR Apr-2022 Release 1 allows out of bounds write by remote attacker.","{""ROOTCAUSE"": ""null pointer dereference"", ""WEAKNESS"": ""out of bounds write"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""remote attacker"", ""PRODUCT"": ""libsimba library"", ""VERSION"": ""prior to SMR Apr-2022 Release 1"", ""COMPONENT"": ""parser_auxC function""}"
"Null pointer dereference vulnerability in parser_colr function in libsimba library prior to SMR Apr-2022 Release 1 allows out of bounds write by remote attacker.","{""ROOTCAUSE"": ""null pointer dereference"", ""WEAKNESS"": ""out of bounds write"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""remote attacker"", ""PRODUCT"": ""libsimba library"", ""VERSION"": ""prior to SMR Apr-2022 Release 1"", ""COMPONENT"": ""parser_colr function""}"
