"cve_id","Container","adp_providerMetadata_orgId","adp_providerMetadata_shortName","adp_providerMetadata_dateUpdated","CVE_Description","cna_providerMetadata_orgId","cna_providerMetadata_shortName","cna_providerMetadata_dateUpdated","CWE_ID","CWE_Description","description_length"
"CVE-2024-35955","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-20T17:47:26.987Z","In the Linux kernel the following vulnerability has been resolved kprobes Fix possible use-after-free issue on kprobe registration When unloading a module its state is changing MODULE_STATE_LIVE MODULE_STATE_GOING MODULE_STATE_UNFORMED Each change will take a time is_module_text_address and __module_text_address works with MODULE_STATE_LIVE and MODULE_STATE_GOING If we use is_module_text_address and __module_text_address separately there is a chance that the first one is succeeded but the next one is failed because module->state becomes MODULE_STATE_UNFORMED between those operations In check_kprobe_address_safe if the second __module_text_address is failed that is ignored because it expected a kernel_text address But it may have failed simply because module->state has been changed to MODULE_STATE_UNFORMED In this case arm_kprobe will try to modify non-exist module text address use-after-free To fix this problem we should not use separated is_module_text_address and __module_text_address but use only __module_text_address once and do try_module_get(module which is only available with MODULE_STATE_LIVE","","","","CWE-416","CWE-416 Use After Free","1117"
"CVE-2024-35555","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-23T19:55:57.011Z","idccms was discovered to contain a Cross-Site Request Forgery CSRF via the component","","","","CWE-352","CWE-352 Cross-Site Request Forgery (CSRF)","84"
"CVE-2024-35080","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-24T15:01:56.536Z","An arbitrary file upload vulnerability in the method of inxedu allows attackers to execute arbitrary code via uploading a crafted jsp file","","","","CWE-434","CWE-434 Unrestricted Upload of File with Dangerous Type","138"
"CVE-2024-35997","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-12T19:11:17.552Z","In the Linux kernel the following vulnerability has been resolved HID remove flag to prevent lock-up The flag is used to serialize operations However this is not necessary because core already has its own locking for that More importantly this flag can cause a lock-up if the flag is set in and an interrupt happens the interrupt handler will check this flag and return immediately without doing anything then the interrupt handler will be invoked again in an infinite loop Since interrupt handler is an RT task it takes over the CPU and the flag-clearing task never gets scheduled thus we have a lock-up Delete this unnecessary flag","","","","CWE-400","CWE-400 Uncontrolled Resource Consumption","633"
"CVE-2024-35388","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-28T11:16:36.437Z","TOTOLINK was discovered to contain a stack overflow via the password parameter in the function urldecode","","","","CWE-121","CWE-121 Stack-based Buffer Overflow","104"
"CVE-2024-35869","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-24T15:08:25.313Z","In the Linux kernel the following vulnerability has been resolved smb client guarantee refcounted children from parent session Avoid potential use-after-free bugs when walking DFS referrals mounting and performing DFS failover by ensuring that all children from parent tcon->ses are also refcounted They're all needed across the entire DFS mount Get rid of tcon->dfs_ses_list while we're at it too","","","","CWE-416","CWE-416 Use After Free","397"
"CVE-2024-35583","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-12T18:07:00.378Z","A cross-site scripting XSS vulnerability in Sourcecodester Laboratory Management System allows attackers to execute arbitrary web scripts or HTML via a crafted payload injected into the Remarks input field","","","","CWE-79","CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')","205"
"CVE-2024-35039","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-16T17:21:25.099Z","idccms was discovered to contain a Cross-Site Request Forgery CSRF via admin/tplSys_deal.php?mudi=area","","","","CWE-352","CWE-352 Cross-Site Request Forgery (CSRF)","102"
"CVE-2024-35387","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-03T14:52:55.514Z","TOTOLINK was discovered to contain a stack overflow via the http_host parameter in the function loginAuth","","","","CWE-121","CWE-121 Stack-based Buffer Overflow","105"
"CVE-2024-35560","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-05T14:03:36.281Z","idccms was discovered to contain a Cross-Site Request Forgery CSRF via the component admin/ca_deal.php?mudi=del&dataType=&dataTypeCN","","","","CWE-352","CWE-352 Cross-Site Request Forgery (CSRF)","132"
"CVE-2024-35843","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-17T17:52:10.902Z","In the Linux kernel the following vulnerability has been resolved iommu/vt-d Use device rbtree in iopf reporting path The existing I/O page fault handler currently locates the PCI device by calling pci_get_domain_bus_and_slot This function searches the list of all PCI devices until the desired device is found To improve lookup efficiency replace it with device_rbtree_find to search the device within the probed device rbtree The I/O page fault is initiated by the device which does not have any synchronization mechanism with the software to ensure that the device stays in the probed device tree Theoretically a device could be released by the IOMMU subsystem after device_rbtree_find and before iopf_get_dev_fault_param which would cause a use-after-free problem Add a mutex to synchronize the I/O page fault reporting path and the IOMMU release device path This lock doesn't introduce any performance overhead as the conflict between I/O page fault reporting and device releasing is very rare","","","","CWE-416","CWE-416 Use After Free","998"
"CVE-2024-35050","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-21T18:17:34.971Z","An issue in SurveyKing allows attackers to escalate privileges via re-using the session ID of a user that was deleted by an Admin","","","","CWE-613","CWE-613 Insufficient Session Expiration","129"
"CVE-2024-35298","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-21T14:55:41.872Z","Improper authorization in handler for custom URL scheme issue in ZOZOTOWN App for Android versions prior to allows an attacker to lead a user to access an arbitrary website via another application installed on the user's device As a result the user may become a victim of a phishing attack","","","","CWE-939","CWE-939 Improper Authorization in Handler for Custom URL Scheme","289"
"CVE-2024-35982","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-20T13:38:54.495Z","In the Linux kernel the following vulnerability has been resolved batman-adv Avoid infinite loop trying to resize local TT If the MTU of one of an attached interface becomes too small to transmit the local translation table then it must be resized to fit inside all fragments when enabled or a single packet But if the MTU becomes too low to transmit even the header the VLAN specific part then the resizing of the local TT will never succeed This can for example happen when the usable space is bytes and VLANs are on top of batman-adv In this case at least byte would be needed There will just be an endless spam of batman_adv Forced to purge local tt entries to fit new maximum fragment MTU in the log but the function will never finish Problem here is that the timeout will be halved all the time and will then stagnate at and therefore never be able to reduce the table even more There are other scenarios possible with a similar result The number of BATADV_TT_CLIENT_NOPURGE entries in the local TT can for example be too high to fit inside a packet Such a scenario can therefore happen also with only a single VLAN non-purgable addresses requiring at least bytes While this should be handled proactively when interface with too low MTU is added VLAN is added non-purgeable local mac is added MTU of an attached interface is reduced fragmentation setting gets disabled which most likely requires dropping attached interfaces not all of these scenarios can be prevented because batman-adv is onl","","","","CWE-835","CWE-835 Loop with Unreachable Exit Condition ('Infinite Loop')","1808"
"CVE-2024-35110","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-21T18:14:40.723Z","A reflected XSS vulnerability has been found in YzmCMS The vulnerability exists in yzmphp/core/class/application.class.php when logged-in users access a malicious link their cookies can be captured by an attacker","","","","CWE-79","CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')","212"
"CVE-2024-35475","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-22T14:39:47.941Z","A Cross-Site Request Forgery CSRF vulnerability was discovered in OpenKM Community Edition on or before version The vulnerability exists in admin/DatabaseQuery which allows an attacker to manipulate a victim with administrative privileges to execute arbitrary SQL commands","","","","CWE-352","CWE-352 Cross-Site Request Forgery (CSRF)","272"
"CVE-2024-35012","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-16T19:05:52.929Z","idccms was discovered to contain a Cross-Site Request Forgery CSRF via the component admin/infoType_deal.php?mudi=add&nohrefStr=close","","","","CWE-352","CWE-352 Cross-Site Request Forgery (CSRF)","133"
"CVE-2024-35845","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-17T17:21:20.294Z","In the Linux kernel the following vulnerability has been resolved wifi iwlwifi dbg-tlv ensure NUL termination The iwl_fw_ini_debug_info_tlv is used as a string so we must ensure the string is terminated correctly before using it","","","","CWE-134","CWE-134 Use of Externally-Controlled Format String","228"
"CVE-2024-35061","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-22T19:00:56.955Z","NASA AIT-Core was discovered to use unencrypted channels to exchange data over the network allowing attackers to execute a man-in-the-middle attack When chained with the CVE in subject leads to an unauthenticated fully remote code execution","","","","CWE-311","CWE-311 Missing Encryption of Sensitive Data","240"
"CVE-2024-35403","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-06T15:17:07.857Z","TOTOLINK was discovered to contain a stack overflow via the desc parameter in the function setIpPortFilterRules","","","","CWE-121","CWE-121 Stack-based Buffer Overflow","111"
"CVE-2024-35395","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-06T15:42:09.215Z","TOTOLINK was discovered to contain a hardcoded password vulnerability in etc/shadow.sample which allows attackers to log in as root","","","","CWE-259","CWE-259 Use of Hard-coded Password","131"
"CVE-2024-35510","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-07T14:41:26.765Z","An arbitrary file upload vulnerability in dede/file_manage_control.php of DedeCMS allows attackers to execute arbitrary code via uploading a crafted file","","","","CWE-434","CWE-434 Unrestricted Upload of File with Dangerous Type","153"
"CVE-2024-35554","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-05T14:02:00.669Z","idccms was discovered to contain a Cross-Site Request Forgery CSRF via the component admin/infoWeb_deal.php?mudi=del&dataType=newsWeb&dataTypeCN","","","","CWE-352","CWE-352 Cross-Site Request Forgery (CSRF)","144"
"CVE-2024-35571","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-21T14:25:13.525Z","Tenda contains a stack overflow via the iptv.stb.mode parameter in the function formSetIptv","","","","CWE-120","CWE-120 Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')","91"
"CVE-2024-35627","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-23T15:48:32.142Z","tileserver-gl up to was discovered to contain a cross-site scripting XSS vulnerability via the component","","","","CWE-79","CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')","104"
"CVE-2024-35108","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-20T19:10:45.910Z","idccms was discovered to contain a Cross-Site Request Forgery CSRF via the component admin/homePro_deal.php?mudi=del&dataType=&dataTypeCN","","","","CWE-352","CWE-352 Cross-Site Request Forgery (CSRF)","137"
"CVE-2024-35356","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-06T13:40:17.983Z","A vulnerability has been discovered in Dino Physics School Assistant version The vulnerability impacts an unidentified code within the file classes/Master.php?f=save_item Manipulating the argument id can result in SQL injection","","","","CWE-89","CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')","227"
"CVE-2024-35357","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-26T18:17:55.953Z","A vulnerability has been discovered in Dino Physics School Assistant version The vulnerability impacts an unidentified code within the file classes/Master.php?f=delete_item Manipulating the argument id can result in SQL injection","","","","CWE-89","CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')","229"
"CVE-2024-35814","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-05T20:21:27.934Z","In the Linux kernel the following vulnerability has been resolved swiotlb Fix double-allocation of slots due to broken alignment handling Commit swiotlb fix a braino in the alignment check fix which was a fix for commit swiotlb fix slot alignment checks causes a functional regression with vsock in a virtual machine using bouncing via a restricted DMA SWIOTLB pool When virtio allocates the virtqueues for the vsock device using dma_alloc_coherent the SWIOTLB search can return page-unaligned allocations if area->index was left unaligned by a previous allocation from the buffer Final address in brackets is the SWIOTLB address returned to the caller virtio-pci orig_addr alloc_size iotlb_align_mask stride got slot virtio-pci orig_addr alloc_size iotlb_align_mask stride got slot virtio-pci orig_addr alloc_size iotlb_align_mask stride got slot This ends badly typically buffer corruption and/or a hang because swiotlb_alloc is expecting a page-aligned allocation and so blindly returns a pointer to the struct page corresponding to the allocation therefore double-allocating the first half slot of the page Fix the problem by treating the allocation alignment separately to any additional alignment requirements from the device using the maximum of the two as the stride to search the buffer slots and taking care to ensure a minimum of page-alignment for buffers larger than a page This also resolves swiotlb allocation failures occuring due to the inclusion of PAGE_MASK in iotlb_align_mask for","","","","CWE-119","CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer","1593"
